gene_id,total_exon_length,snp_count,snp_density
FBtr0333180,3188,31,0.00972396486825596
FBtr0333181,3825,36,0.009411764705882352
FBtr0333182,5256,69,0.013127853881278538
FBtr0333183,1101,14,0.012715712988192553
FBtr0333184,986,14,0.014198782961460446
FBtr0333185,2368,16,0.006756756756756757
FBtr0333186,1852,9,0.004859611231101512
FBtr0333203,6398,73,0.011409815567364801
FBtr0333204,2006,9,0.00448654037886341
FBtr0333247,2257,38,0.016836508639787327
FBtr0333260,7119,42,0.0058997050147492625
FBtr0333261,5380,49,0.009107806691449814
FBtr0333262,6815,64,0.009391049156272927
FBtr0333263,2524,41,0.01624405705229794
FBtr0333302,685,5,0.0072992700729927005
FBtr0333303,985,8,0.008121827411167513
FBtr0333304,5133,50,0.00974089226573154
FBtr0333305,3883,49,0.01261910893638939
FBtr0333306,1668,32,0.019184652278177457
FBtr0333307,9949,64,0.006432807317318323
FBtr0333308,9076,63,0.006941383869546056
FBtr0333309,8716,58,0.006654428636989445
FBtr0333312,10159,116,0.011418446697509597
FBtr0333313,8328,58,0.006964457252641691
FBtr0333314,7521,56,0.007445818375216062
FBtr0333315,9576,85,0.008876357560568086
FBtr0333316,8691,70,0.00805430905534461
FBtr0333317,9456,83,0.008777495769881556
FBtr0333319,7113,66,0.009278785322648671
FBtr0333320,7579,64,0.008444385802876368
FBtr0333321,4161,41,0.009853400624849795
FBtr0333322,2930,19,0.006484641638225256
FBtr0333323,2883,19,0.0065903572667360385
FBtr0333329,3024,25,0.008267195767195767
FBtr0333330,1450,22,0.015172413793103448
FBtr0333331,6876,70,0.010180337405468295
FBtr0333332,6510,70,0.010752688172043012
FBtr0333333,6559,69,0.0105198963256594
FBtr0333334,6248,67,0.010723431498079385
FBtr0333335,4139,29,0.007006523314810341
FBtr0333337,9386,47,0.005007457916045174
FBtr0333338,8417,39,0.004633479862183676
FBtr0333339,9374,45,0.00480051205461916
FBtr0333340,8596,38,0.004420660772452303
FBtr0333341,8403,38,0.004522194454361537
FBtr0333342,8406,38,0.004520580537711158
FBtr0333343,8338,37,0.004437514991604701
FBtr0333344,10003,49,0.00489853044086774
FBtr0333345,12551,61,0.004860170504342284
FBtr0333427,2203,33,0.014979573309123922
FBtr0333428,2729,24,0.008794430194210334
FBtr0333429,3709,40,0.010784578053383662
FBtr0333472,694,15,0.021613832853025938
FBtr0333473,22580,153,0.006775907883082374
FBtr0333474,23041,153,0.0066403367909378935
FBtr0333475,8899,79,0.008877401955275874
FBtr0333511,802,4,0.004987531172069825
FBtr0333520,1362,23,0.016886930983847283
FBtr0333521,15400,100,0.006493506493506494
FBtr0333522,5272,76,0.014415781487101669
FBtr0333523,5548,73,0.013157894736842105
FBtr0333524,6444,72,0.0111731843575419
FBtr0333525,12156,154,0.012668641000329056
FBtr0333526,6966,67,0.009618145277060005
FBtr0333527,2838,23,0.00810429880197322
FBtr0333528,6858,67,0.009769612131816856
FBtr0333529,9439,113,0.011971607161775612
FBtr0333530,9913,124,0.01250882679309997
FBtr0333531,9605,117,0.012181155648099948
FBtr0333532,9240,113,0.012229437229437229
FBtr0333533,6425,87,0.013540856031128404
FBtr0333546,2211,15,0.0067842605156037995
FBtr0333547,2505,15,0.005988023952095809
FBtr0333548,2159,18,0.008337193144974525
FBtr0333549,3348,21,0.0062724014336917565
FBtr0333601,8292,122,0.014712976362759285
FBtr0333602,10147,143,0.014092835320784468
FBtr0333603,800,27,0.03375
FBtr0333604,1191,17,0.014273719563392108
FBtr0333605,1332,23,0.017267267267267267
FBtr0333606,1711,30,0.017533606078316773
FBtr0333654,8963,124,0.01383465357581167
FBtr0333655,8976,124,0.013814616755793227
FBtr0333656,7557,97,0.01283578139473336
FBtr0333657,7905,102,0.012903225806451613
FBtr0333658,1760,21,0.011931818181818182
FBtr0333659,7301,64,0.0087659224763731
FBtr0333660,7693,69,0.008969192772650462
FBtr0333661,7411,64,0.008635811631358792
FBtr0333662,6742,55,0.008157816671610798
FBtr0333670,2604,6,0.002304147465437788
FBtr0333671,2893,17,0.005876253024541998
FBtr0333672,2026,0,0.0
FBtr0333673,3735,0,0.0
FBtr0333674,3855,0,0.0
FBtr0333675,3801,0,0.0
FBtr0333676,1584,1,0.0006313131313131314
FBtr0333677,958,5,0.005219206680584551
FBtr0333678,4702,12,0.002552105487026797
FBtr0333679,2009,7,0.003484320557491289
FBtr0333680,3965,0,0.0
FBtr0333681,2723,15,0.005508630187293426
FBtr0333682,3038,0,0.0
FBtr0333683,4342,0,0.0
FBtr0333684,4305,0,0.0
FBtr0333699,718,0,0.0
FBtr0333700,3696,0,0.0
FBtr0333701,4984,0,0.0
FBtr0333702,5079,0,0.0
FBtr0333703,201,0,0.0
FBtr0333704,1070,3,0.002803738317757009
FBtr0333705,817,3,0.0036719706242350062
FBtr0333706,10897,42,0.003854271817931541
FBtr0333707,745,2,0.0026845637583892616
FBtr0333713,973,14,0.014388489208633094
FBtr0333714,2398,40,0.016680567139282735
FBtr0333715,6055,74,0.01222130470685384
FBtr0333716,4272,35,0.008192883895131085
FBtr0333717,3712,28,0.007543103448275862
FBtr0333718,4768,28,0.00587248322147651
FBtr0333719,1503,13,0.008649367930805056
FBtr0333720,9152,100,0.010926573426573426
FBtr0333721,5650,57,0.010088495575221238
FBtr0333722,1288,21,0.016304347826086956
FBtr0333723,4728,52,0.010998307952622674
FBtr0333729,5846,143,0.024461170030790284
FBtr0333730,597,13,0.021775544388609715
FBtr0333731,702,12,0.017094017094017096
FBtr0333740,1252,6,0.004792332268370607
FBtr0333748,2395,39,0.0162839248434238
FBtr0333749,3757,29,0.0077189246739419745
FBtr0333750,7034,56,0.00796133067955644
FBtr0333751,7403,26,0.003512089693367554
FBtr0333752,4308,13,0.0030176415970287838
FBtr0333753,7490,21,0.002803738317757009
FBtr0333754,3825,44,0.011503267973856209
FBtr0333755,2191,31,0.014148790506617983
FBtr0333756,5015,32,0.006380857427716849
FBtr0333757,4862,49,0.010078157136980667
FBtr0333759,3925,29,0.007388535031847133
FBtr0333760,1482,14,0.009446693657219974
FBtr0333762,3078,38,0.012345679012345678
FBtr0333763,1087,13,0.011959521619135235
FBtr0333764,2006,3,0.0014955134596211367
FBtr0333765,12784,138,0.010794743429286609
FBtr0333766,13463,143,0.010621703929287678
FBtr0333767,14496,142,0.009795805739514349
FBtr0333768,15201,149,0.009801986711400566
FBtr0333769,1405,32,0.022775800711743774
FBtr0333770,1595,34,0.021316614420062698
FBtr0333773,240,1,0.004166666666666667
FBtr0333774,448,9,0.020089285714285716
FBtr0333775,536,10,0.018656716417910446
FBtr0333793,1975,37,0.018734177215189874
FBtr0333794,4540,52,0.01145374449339207
FBtr0333795,7668,126,0.01643192488262911
FBtr0333796,2658,20,0.007524454477050414
FBtr0333797,3028,26,0.008586525759577279
FBtr0333798,3655,41,0.01121751025991792
FBtr0333799,2547,33,0.012956419316843345
FBtr0333800,1886,30,0.015906680805938492
FBtr0333801,3516,16,0.004550625711035267
FBtr0333802,3366,14,0.0041592394533571005
FBtr0333803,3038,27,0.008887425938117182
FBtr0333804,2250,30,0.013333333333333334
FBtr0333805,2104,29,0.013783269961977186
FBtr0333806,2862,45,0.015723270440251572
FBtr0333808,4887,50,0.01023122570083896
FBtr0333809,2403,39,0.016229712858926344
FBtr0333811,6934,51,0.007355062013267955
FBtr0333963,1266,6,0.004739336492890996
FBtr0334014,1487,29,0.019502353732347006
FBtr0334033,1683,15,0.008912655971479501
FBtr0334034,1543,8,0.005184705119896306
FBtr0334035,5059,114,0.022534097647756473
FBtr0334036,2227,38,0.01706331387516839
FBtr0334037,1878,33,0.01757188498402556
FBtr0334038,1429,13,0.009097270818754374
FBtr0334039,1905,21,0.011023622047244094
FBtr0334040,2485,27,0.010865191146881288
FBtr0334041,1375,13,0.009454545454545455
FBtr0334042,2927,34,0.011615989067304407
FBtr0334043,3937,106,0.026924053848107695
FBtr0334044,3935,104,0.026429479034307497
FBtr0334045,543,1,0.001841620626151013
FBtr0334115,1067,13,0.01218369259606373
FBtr0334116,544,8,0.014705882352941176
FBtr0334277,1725,12,0.006956521739130435
FBtr0334278,7784,63,0.008093525179856115
FBtr0334279,7200,53,0.007361111111111111
FBtr0334280,7718,55,0.007126198497019953
FBtr0334281,6531,45,0.006890215893431328
FBtr0334300,6722,21,0.003124070217197263
FBtr0334301,3101,11,0.003547242824895195
FBtr0334321,885,19,0.021468926553672316
FBtr0334404,7718,86,0.0111427831044312
FBtr0334405,7896,88,0.011144883485309016
FBtr0334407,4366,10,0.0022904260192395786
FBtr0334408,1275,1,0.000784313725490196
FBtr0334409,1515,2,0.0013201320132013201
FBtr0334453,950,15,0.015789473684210527
FBtr0334454,5157,45,0.008726003490401396
FBtr0334455,1101,11,0.009990917347865577
FBtr0334456,3400,10,0.0029411764705882353
FBtr0334457,3141,19,0.0060490289716650745
FBtr0334458,3142,24,0.0076384468491406746
FBtr0334459,2724,20,0.007342143906020558
FBtr0334460,2012,38,0.018886679920477135
FBtr0334461,2084,36,0.01727447216890595
FBtr0334462,693,8,0.011544011544011544
FBtr0334463,4665,41,0.008788853161843515
FBtr0334464,8842,119,0.013458493553494684
FBtr0334465,7574,92,0.012146818061790335
FBtr0334466,301,1,0.0033222591362126247
FBtr0334467,333,7,0.021021021021021023
FBtr0334476,1652,10,0.006053268765133172
FBtr0334478,392,1,0.002551020408163265
FBtr0334479,5190,24,0.004624277456647399
FBtr0334480,559,8,0.014311270125223614
FBtr0334481,2654,20,0.007535795026375283
FBtr0334482,25818,0,0.0
FBtr0334483,27666,0,0.0
FBtr0334484,700,0,0.0
FBtr0334486,1364,0,0.0
FBtr0334487,9289,0,0.0
FBtr0334488,2840,0,0.0
FBtr0334489,2902,0,0.0
FBtr0334490,1932,0,0.0
FBtr0334620,750,0,0.0
FBtr0334621,461,0,0.0
FBtr0334622,467,0,0.0
FBtr0334623,670,0,0.0
FBtr0334624,698,0,0.0
FBtr0334625,3094,0,0.0
FBtr0334626,3376,0,0.0
FBtr0334627,11356,0,0.0
FBtr0334661,2051,0,0.0
FBtr0334775,2749,55,0.02000727537286286
FBtr0334776,1520,29,0.019078947368421053
FBtr0334881,3068,46,0.01499348109517601
FBtr0334882,403,12,0.02977667493796526
FBtr0334883,4544,71,0.015625
FBtr0334929,4444,110,0.024752475247524754
FBtr0334967,5648,78,0.013810198300283285
FBtr0334968,5027,70,0.01392480604734434
FBtr0334969,5804,83,0.014300482425913164
FBtr0334984,13025,153,0.011746641074856045
FBtr0334990,1621,9,0.005552128315854411
FBtr0334991,1534,9,0.005867014341590613
FBtr0334992,1631,9,0.005518087063151441
FBtr0335023,1018,14,0.0137524557956778
FBtr0335034,4159,72,0.017311853811012263
FBtr0335035,4590,77,0.016775599128540306
FBtr0335037,3310,80,0.02416918429003021
FBtr0335040,2530,21,0.008300395256916997
FBtr0335041,4635,26,0.005609492988133765
FBtr0335042,4255,20,0.004700352526439483
FBtr0335043,6761,72,0.010649312231918355
FBtr0335046,2404,31,0.012895174708818636
FBtr0335047,1755,13,0.007407407407407408
FBtr0335050,223,6,0.026905829596412557
FBtr0335051,1140,24,0.021052631578947368
FBtr0335119,5594,57,0.0101894887379335
FBtr0335120,5590,57,0.010196779964221825
FBtr0335121,622,8,0.012861736334405145
FBtr0335122,1323,6,0.0045351473922902496
FBtr0335123,1294,6,0.00463678516228748
FBtr0335124,706,9,0.012747875354107648
FBtr0335137,3353,59,0.01759618252311363
FBtr0335155,2728,32,0.011730205278592375
FBtr0335156,2882,34,0.01179736294240111
FBtr0335157,3185,38,0.011930926216640502
FBtr0335187,3007,12,0.0039906883937479215
FBtr0335188,428,0,0.0
FBtr0335189,428,0,0.0
FBtr0335248,2707,31,0.011451791651274473
FBtr0335249,2713,31,0.01142646516771102
FBtr0335250,2734,32,0.011704462326261888
FBtr0335251,2611,31,0.011872845653006512
FBtr0335252,1818,6,0.0033003300330033004
FBtr0335253,1812,6,0.0033112582781456954
FBtr0335254,1866,6,0.003215434083601286
FBtr0335255,371,5,0.013477088948787063
FBtr0335277,321,10,0.03115264797507788
FBtr0335278,3094,47,0.015190691661279896
FBtr0335279,1234,17,0.013776337115072933
FBtr0335280,740,19,0.025675675675675677
FBtr0335281,1199,17,0.014178482068390326
FBtr0335403,2840,28,0.009859154929577466
FBtr0336667,1834,16,0.008724100327153763
FBtr0336668,1395,16,0.011469534050179211
FBtr0336669,6686,147,0.021986239904277595
FBtr0336670,6335,144,0.022730860299921073
FBtr0336671,4199,92,0.021909978566325317
FBtr0336672,11914,318,0.02669128756085278
FBtr0336673,16701,410,0.024549428177953418
FBtr0336674,11811,318,0.026924053848107695
FBtr0336675,16863,412,0.02443218881575046
FBtr0336676,17577,418,0.023781077544518404
FBtr0336677,11463,313,0.027305242955596266
FBtr0336687,3355,32,0.009538002980625931
FBtr0336688,1664,17,0.010216346153846154
FBtr0336689,4355,57,0.013088404133180253
FBtr0336690,4154,52,0.012518054886856042
FBtr0336691,4230,32,0.007565011820330969
FBtr0336692,2744,24,0.008746355685131196
FBtr0336701,1868,33,0.017665952890792293
FBtr0336727,3317,16,0.00482363581549593
FBtr0336728,2068,7,0.0033849129593810446
FBtr0336729,1800,12,0.006666666666666667
FBtr0336882,3352,34,0.010143198090692125
FBtr0336884,4893,47,0.009605558961782138
FBtr0336895,1159,2,0.001725625539257981
FBtr0336896,1345,4,0.002973977695167286
FBtr0336897,1347,4,0.002969561989606533
FBtr0336898,2768,54,0.019508670520231215
FBtr0336899,2473,27,0.010917913465426607
FBtr0336901,2803,48,0.01712450945415626
FBtr0336902,3089,39,0.012625445127873098
FBtr0336903,2896,39,0.013466850828729282
FBtr0336904,6738,102,0.015138023152270703
FBtr0336905,1241,18,0.014504431909750202
FBtr0336906,1227,18,0.014669926650366748
FBtr0336907,1176,24,0.02040816326530612
FBtr0336919,837,4,0.0047789725209080045
FBtr0336920,787,8,0.010165184243964422
FBtr0336921,526,5,0.009505703422053232
FBtr0336922,1491,21,0.014084507042253521
FBtr0336923,8207,171,0.020835871816741805
FBtr0336924,1050,1,0.0009523809523809524
FBtr0336957,1968,55,0.027947154471544715
FBtr0336964,1980,51,0.025757575757575757
FBtr0336972,2827,43,0.015210470463388751
FBtr0336975,3558,44,0.012366498032602586
FBtr0336976,3003,15,0.004995004995004995
FBtr0336977,3215,44,0.013685847589424573
FBtr0336978,8745,50,0.005717552887364208
FBtr0337066,4421,92,0.020809771544899346
FBtr0337067,3785,76,0.020079260237780713
FBtr0339228,904,5,0.0055309734513274336
FBtr0339261,1787,27,0.01510912143256855
FBtr0339272,6823,36,0.005276271434852704
FBtr0339273,1891,11,0.005817028027498678
FBtr0339274,1851,11,0.005942733657482442
FBtr0339401,1138,27,0.023725834797891036
FBtr0339430,4725,26,0.005502645502645503
FBtr0339431,4307,21,0.00487578360807987
FBtr0339432,4391,21,0.004782509678888636
FBtr0339433,4448,22,0.0049460431654676255
FBtr0339434,3741,21,0.0056134723336006415
FBtr0339435,2588,41,0.015842349304482226
FBtr0339436,2619,45,0.01718213058419244
FBtr0339437,2037,53,0.026018654884634267
FBtr0339438,2394,36,0.015037593984962405
FBtr0339439,3031,26,0.008578027053777632
FBtr0339440,3373,25,0.007411799584939223
FBtr0339441,1707,24,0.014059753954305799
FBtr0339442,4160,25,0.006009615384615385
FBtr0339443,4163,25,0.006005284650492433
FBtr0339445,5788,39,0.006738078783690394
FBtr0339446,3029,37,0.012215252558600198
FBtr0339447,2997,35,0.011678345011678345
FBtr0339460,849,11,0.012956419316843345
FBtr0339464,10329,114,0.01103688643624746
FBtr0339490,398,3,0.007537688442211055
FBtr0339491,4562,27,0.005918456817185445
FBtr0339492,2983,29,0.009721756620851492
FBtr0339493,4412,27,0.006119673617407072
FBtr0339494,3511,24,0.006835659356308744
FBtr0339495,1686,28,0.0166073546856465
FBtr0339496,1668,27,0.01618705035971223
FBtr0339497,2509,53,0.021123953766440814
FBtr0339498,3366,31,0.00920974450386215
FBtr0339499,1826,33,0.018072289156626505
FBtr0339500,2650,39,0.01471698113207547
FBtr0339501,2320,30,0.01293103448275862
FBtr0339502,1093,22,0.020128087831655993
FBtr0339503,1403,24,0.017106200997861726
FBtr0339504,1097,19,0.01731996353691887
FBtr0339506,3992,32,0.008016032064128256
FBtr0339507,4341,51,0.011748445058742226
FBtr0339509,3870,0,0.0
FBtr0339525,3273,66,0.02016498625114574
FBtr0339540,2658,27,0.010158013544018058
FBtr0339557,2200,28,0.012727272727272728
FBtr0339558,1461,16,0.010951403148528405
FBtr0339576,905,7,0.0077348066298342545
FBtr0339577,855,10,0.011695906432748537
FBtr0339578,2176,18,0.008272058823529412
FBtr0339588,1336,7,0.005239520958083832
FBtr0339589,2672,24,0.008982035928143712
FBtr0339590,2776,14,0.005043227665706052
FBtr0339591,4686,38,0.00810926163038839
FBtr0339592,6775,40,0.005904059040590406
FBtr0339593,1035,4,0.003864734299516908
FBtr0339594,1088,7,0.006433823529411764
FBtr0339600,3404,23,0.006756756756756757
FBtr0339601,1097,9,0.008204193254329991
FBtr0339623,3034,21,0.006921555702043507
FBtr0339624,2860,20,0.006993006993006993
FBtr0339625,737,15,0.0203527815468114
FBtr0339626,1582,16,0.010113780025284451
FBtr0339633,1236,15,0.012135922330097087
FBtr0339648,1616,18,0.011138613861386138
FBtr0339652,10506,176,0.01675233200076147
FBtr0339659,649,11,0.01694915254237288
FBtr0339660,741,10,0.01349527665317139
FBtr0339661,1117,12,0.010743061772605193
FBtr0339676,3329,66,0.019825773505557226
FBtr0339677,2887,55,0.019050917907862834
FBtr0339678,3329,66,0.019825773505557226
FBtr0339679,3331,14,0.004202942059441609
FBtr0339680,2984,4,0.0013404825737265416
FBtr0339681,6858,83,0.0121026538349373
FBtr0339682,1903,39,0.020493956910141883
FBtr0339683,1485,9,0.006060606060606061
FBtr0339684,940,5,0.005319148936170213
FBtr0339685,1060,5,0.0047169811320754715
FBtr0339686,16168,135,0.008349826818406729
FBtr0339687,16606,135,0.008129591713838372
FBtr0339688,16504,133,0.00805865244789142
FBtr0339689,16537,133,0.008042571203966863
FBtr0339690,16012,131,0.008181363977017237
FBtr0339691,1204,7,0.005813953488372093
FBtr0339692,1697,22,0.01296405421331762
FBtr0339693,1245,8,0.00642570281124498
FBtr0339694,889,1,0.0011248593925759281
FBtr0339695,2053,34,0.016561130053580127
FBtr0339696,9366,102,0.010890454836643177
FBtr0339697,6311,73,0.011567105054666455
FBtr0339699,1051,17,0.016175071360608945
FBtr0339700,1080,20,0.018518518518518517
FBtr0339702,3362,56,0.01665675193337299
FBtr0339703,6903,99,0.014341590612777053
FBtr0339704,595,13,0.021848739495798318
FBtr0339739,613,0,0.0
FBtr0339743,1691,27,0.01596688350088705
FBtr0339744,1360,16,0.011764705882352941
FBtr0339749,4512,43,0.009530141843971631
FBtr0339750,1693,16,0.009450679267572357
FBtr0339766,2359,18,0.007630351844001695
FBtr0339767,1698,15,0.0088339222614841
FBtr0339768,4184,45,0.010755258126195029
FBtr0339769,2702,41,0.015173945225758698
FBtr0339770,6721,96,0.014283588751673858
FBtr0339771,6778,100,0.014753614635585718
FBtr0339772,3096,18,0.005813953488372093
FBtr0339773,2945,16,0.005432937181663837
FBtr0339774,3635,26,0.007152682255845942
FBtr0339775,2187,20,0.009144947416552356
FBtr0339777,1740,17,0.009770114942528735
FBtr0339778,2047,23,0.011235955056179775
FBtr0339779,1571,32,0.020369191597708464
FBtr0339780,4371,44,0.010066346373827499
FBtr0339781,3357,29,0.008638665475126601
FBtr0339810,471,10,0.021231422505307854
FBtr0339811,334,1,0.0029940119760479044
FBtr0339815,5637,55,0.00975696292354089
FBtr0339816,1248,19,0.015224358974358974
FBtr0339817,802,13,0.016209476309226933
FBtr0339819,3461,16,0.004622941346431667
FBtr0339820,4100,17,0.004146341463414634
FBtr0339821,2133,34,0.015939990623534926
FBtr0339822,1949,34,0.017444843509492047
FBtr0339823,2428,38,0.015650741350906095
FBtr0339824,1926,17,0.008826583592938734
FBtr0339825,1252,25,0.019968051118210862
FBtr0339826,1020,21,0.020588235294117647
FBtr0339827,1982,24,0.012108980827447022
FBtr0339828,1670,21,0.012574850299401197
FBtr0339829,2062,28,0.013579049466537343
FBtr0339830,978,27,0.027607361963190184
FBtr0339831,482,7,0.014522821576763486
FBtr0339833,2325,46,0.01978494623655914
FBtr0339834,1343,23,0.01712583767684289
FBtr0339835,1004,17,0.01693227091633466
FBtr0339836,2199,41,0.018644838562983174
FBtr0339837,2329,45,0.019321597252039503
FBtr0339838,1456,15,0.010302197802197802
FBtr0339839,1648,18,0.010922330097087379
FBtr0339840,2740,16,0.00583941605839416
FBtr0339841,1449,8,0.005521048999309869
FBtr0339945,1987,28,0.014091595369904378
FBtr0339946,1780,35,0.019662921348314606
FBtr0339948,2442,23,0.009418509418509418
FBtr0339949,1888,20,0.01059322033898305
FBtr0340026,713,8,0.011220196353436185
FBtr0340027,6070,59,0.00971993410214168
FBtr0340028,3296,38,0.011529126213592233
FBtr0340032,3557,52,0.014619061006466124
FBtr0340040,4775,40,0.008376963350785341
FBtr0340041,3980,22,0.005527638190954774
FBtr0340044,1369,32,0.02337472607742878
FBtr0340047,2546,19,0.007462686567164179
FBtr0340048,2597,18,0.006931074316519061
FBtr0340049,4369,31,0.007095445181963836
FBtr0340050,4223,30,0.007103954534690978
FBtr0340051,3788,9,0.002375923970432946
FBtr0340053,5083,24,0.004721621089907535
FBtr0340054,5089,24,0.004716054234623698
FBtr0340055,3824,21,0.0054916317991631795
FBtr0340056,4526,34,0.007512152010605391
FBtr0340057,3521,14,0.003976143141153081
FBtr0340058,582,0,0.0
FBtr0340081,4889,30,0.006136224176723257
FBtr0340082,4657,31,0.006656645909383724
FBtr0340083,1650,15,0.00909090909090909
FBtr0340084,3331,57,0.017111978384869407
FBtr0340085,3239,53,0.016363075023155295
FBtr0340086,6288,99,0.015744274809160304
FBtr0340087,6103,80,0.013108307389808291
FBtr0340088,1796,19,0.010579064587973273
FBtr0340089,1733,19,0.010963646855164455
FBtr0340090,1745,19,0.010888252148997135
FBtr0340091,2946,38,0.012898845892735914
FBtr0340092,2427,33,0.013597033374536464
FBtr0340093,4090,44,0.010757946210268949
FBtr0340104,7693,108,0.014038736513713766
FBtr0340105,7635,120,0.015717092337917484
FBtr0340106,8008,112,0.013986013986013986
FBtr0340107,2021,22,0.010885700148441365
FBtr0340108,2157,24,0.011126564673157162
FBtr0340109,1951,21,0.010763710917478216
FBtr0340110,580,6,0.010344827586206896
FBtr0340111,480,10,0.020833333333333332
FBtr0340112,421,1,0.0023752969121140144
FBtr0340113,348,1,0.0028735632183908046
FBtr0340114,1342,6,0.004470938897168405
FBtr0340115,2666,22,0.008252063015753939
FBtr0340116,1474,9,0.006105834464043419
FBtr0340117,427,10,0.0234192037470726
FBtr0340118,497,10,0.02012072434607646
FBtr0340119,1073,10,0.009319664492078284
FBtr0340120,1503,13,0.008649367930805056
FBtr0340121,1972,12,0.006085192697768763
FBtr0340122,2972,15,0.0050471063257065945
FBtr0340123,2539,13,0.005120126033871603
FBtr0340135,4042,69,0.01707075705096487
FBtr0340136,4187,69,0.01647957965130165
FBtr0340137,4397,70,0.01591994541733
FBtr0340138,4238,45,0.010618216139688533
FBtr0340139,3231,45,0.013927576601671309
FBtr0340140,5277,62,0.011749099867348872
FBtr0340141,7220,66,0.009141274238227148
FBtr0340142,6968,61,0.00875430539609644
FBtr0340143,4294,81,0.01886353050768514
FBtr0340145,1344,10,0.00744047619047619
FBtr0340146,3092,29,0.009379042690815007
FBtr0340148,5250,49,0.009333333333333334
FBtr0340149,949,11,0.011591148577449948
FBtr0340150,5083,73,0.014361597481802085
FBtr0340151,7163,96,0.013402205779701243
FBtr0340152,5220,72,0.013793103448275862
FBtr0340153,5293,73,0.013791800491214812
FBtr0340155,6875,77,0.0112
FBtr0340156,6946,77,0.011085516844226893
FBtr0340157,1886,21,0.011134676564156946
FBtr0340158,7981,91,0.011402079939857162
FBtr0340159,4521,45,0.009953550099535502
FBtr0340160,2555,30,0.011741682974559686
FBtr0340161,2378,29,0.012195121951219513
FBtr0340162,2961,19,0.006416751097602162
FBtr0340163,575,6,0.010434782608695653
FBtr0340164,1581,11,0.006957621758380772
FBtr0340165,1263,7,0.0055423594615993665
FBtr0340190,4254,60,0.014104372355430184
FBtr0340191,4545,38,0.008360836083608362
FBtr0340195,9031,86,0.009522754955154467
FBtr0340196,8896,85,0.009554856115107913
FBtr0340197,8740,81,0.009267734553775744
FBtr0340198,3164,10,0.0031605562579013905
FBtr0340199,2341,8,0.0034173430158052115
FBtr0340200,2242,20,0.008920606601248885
FBtr0340201,2683,38,0.014163250093179277
FBtr0340202,3701,64,0.017292623615239124
FBtr0340203,2670,37,0.013857677902621723
FBtr0340204,2752,39,0.014171511627906976
FBtr0340205,2574,38,0.014763014763014764
FBtr0340206,2565,38,0.014814814814814815
FBtr0340207,1751,9,0.005139920045688178
FBtr0340208,3982,42,0.01054746358613762
FBtr0340222,1655,25,0.015105740181268883
FBtr0340265,3808,49,0.012867647058823529
FBtr0340266,3375,44,0.013037037037037036
FBtr0340267,3743,48,0.012823938017632914
FBtr0340268,3762,53,0.014088250930356193
FBtr0340289,4352,69,0.015854779411764705
FBtr0340290,5062,85,0.016791781904385617
FBtr0340291,5973,100,0.016742005692281934
FBtr0340292,2893,42,0.014517801590044937
FBtr0340293,860,5,0.005813953488372093
FBtr0340294,1188,6,0.005050505050505051
FBtr0340295,4163,23,0.0055248618784530384
FBtr0340296,726,2,0.0027548209366391185
FBtr0340297,2279,22,0.009653356735410267
FBtr0340298,1830,26,0.014207650273224045
FBtr0340299,2985,44,0.01474036850921273
FBtr0340300,2870,55,0.01916376306620209
FBtr0340301,1224,19,0.015522875816993464
FBtr0340302,1512,29,0.01917989417989418
FBtr0340303,5344,69,0.012911676646706586
FBtr0340304,16609,133,0.008007706665061112
FBtr0340305,4389,38,0.008658008658008658
FBtr0340306,4104,35,0.008528265107212475
FBtr0340307,4331,37,0.008543061648580005
FBtr0340308,2565,25,0.009746588693957114
FBtr0340309,7168,82,0.011439732142857142
FBtr0340310,7441,47,0.006316355328584868
FBtr0340311,3707,30,0.008092797410304829
FBtr0340312,1704,10,0.005868544600938967
FBtr0340313,6746,121,0.017936554995552922
FBtr0340314,1756,22,0.012528473804100227
FBtr0340315,1967,33,0.01677681748856126
FBtr0340316,1644,11,0.006690997566909975
FBtr0340327,1632,27,0.016544117647058824
FBtr0340335,4394,43,0.00978607191624943
FBtr0340336,4261,40,0.009387467730579677
FBtr0340337,2831,32,0.01130342635111268
FBtr0340338,7705,72,0.009344581440622972
FBtr0340339,2047,20,0.009770395701025891
FBtr0340340,3652,32,0.008762322015334063
FBtr0340341,4966,52,0.010471204188481676
FBtr0340342,481,1,0.002079002079002079
FBtr0340343,2114,14,0.006622516556291391
FBtr0340344,1903,14,0.007356805044666317
FBtr0340345,707,14,0.019801980198019802
FBtr0340346,5816,66,0.011348005502063274
FBtr0340347,3529,47,0.013318220459053556
FBtr0340348,2159,31,0.014358499305233904
FBtr0340349,1411,28,0.019844082211197732
FBtr0340350,9002,120,0.013330371028660297
FBtr0340351,9220,129,0.013991323210412148
FBtr0340352,8558,109,0.012736620705772377
FBtr0340353,8788,118,0.013427401001365498
FBtr0340354,8564,109,0.012727697337692667
FBtr0340355,7414,105,0.01416239546803345
FBtr0340356,836,14,0.01674641148325359
FBtr0340357,1399,19,0.013581129378127233
FBtr0340358,2177,36,0.016536518144235186
FBtr0340360,2862,1,0.00034940600978336826
FBtr0340361,2889,1,0.00034614053305642093
FBtr0340362,789,10,0.012674271229404309
FBtr0340363,2309,29,0.012559549588566478
FBtr0340364,2494,23,0.009222133119486768
FBtr0340365,2051,25,0.01218917601170161
