gene_id,snp_density,expression_level
FBtr0339778,0.0112359550561797,0.0
FBtr0339779,0.0203691915977084,0.0
FBtr0339780,0.0100663463738274,0.0
FBtr0339781,0.0086386654751266,0.0
FBtr0339810,0.0212314225053078,0.0
FBtr0339811,0.0029940119760479,0.0
FBtr0339815,0.0097569629235408,0.0
FBtr0339816,0.0152243589743589,0.0
FBtr0339817,0.0162094763092269,0.0
FBtr0339819,0.0046229413464316,0.0
FBtr0339820,0.0041463414634146,0.0
FBtr0339821,0.0159399906235349,0.0
FBtr0339822,0.017444843509492,0.0
FBtr0339823,0.015650741350906,0.0
FBtr0339824,0.0088265835929387,0.0
FBtr0339825,0.0199680511182108,0.0
FBtr0339826,0.0205882352941176,0.0
FBtr0339827,0.012108980827447,0.0
FBtr0339828,0.0125748502994011,0.0
FBtr0339829,0.0135790494665373,0.0
FBtr0339830,0.0276073619631901,0.0
FBtr0339831,0.0145228215767634,0.0
FBtr0339833,0.0197849462365591,0.0
FBtr0339834,0.0171258376768428,0.0
FBtr0339835,0.0169322709163346,0.0
FBtr0339836,0.0186448385629831,0.0
FBtr0339837,0.0193215972520395,0.0
FBtr0339838,0.0103021978021978,0.0
FBtr0339839,0.0109223300970873,0.0
FBtr0339840,0.0058394160583941,0.0
FBtr0339841,0.0055210489993098,0.0
FBtr0339945,0.0140915953699043,0.0
FBtr0339946,0.0196629213483146,0.0
FBtr0339948,0.0094185094185094,0.0
FBtr0339949,0.010593220338983,0.0
FBtr0340026,0.0112201963534361,0.0
FBtr0340027,0.0097199341021416,0.0
FBtr0340028,0.0115291262135922,0.0
FBtr0340032,0.0146190610064661,0.0
FBtr0340040,0.0083769633507853,0.0
FBtr0340041,0.0055276381909547,0.0
FBtr0340044,0.0233747260774287,0.0
FBtr0340047,0.0074626865671641,0.0
FBtr0340048,0.006931074316519,0.0
FBtr0340049,0.0070954451819638,0.0
FBtr0340050,0.0071039545346909,0.0
FBtr0340051,0.0023759239704329,0.0
FBtr0340053,0.0047216210899075,0.0
FBtr0340054,0.0047160542346236,0.0
FBtr0340055,0.0054916317991631,0.0
FBtr0340056,0.0075121520106053,0.0
FBtr0340057,0.003976143141153,0.0
FBtr0340058,0.0,0.0
FBtr0340081,0.0061362241767232,0.0
FBtr0340082,0.0066566459093837,0.0
FBtr0340083,0.009090909090909,0.0
FBtr0340084,0.0171119783848694,0.0
FBtr0340085,0.0163630750231552,0.0
FBtr0340086,0.0157442748091603,0.0
FBtr0340087,0.0131083073898082,0.0
FBtr0340088,0.0105790645879732,0.0
FBtr0340089,0.0109636468551644,0.0
FBtr0340090,0.0108882521489971,0.0
FBtr0340091,0.0128988458927359,0.0
FBtr0340092,0.0135970333745364,0.0
FBtr0340093,0.0107579462102689,0.0
FBtr0340104,0.0140387365137137,0.0
FBtr0340105,0.0157170923379174,0.0
FBtr0340106,0.0139860139860139,0.0
FBtr0340107,0.0108857001484413,0.0
FBtr0340108,0.0111265646731571,0.0
FBtr0340109,0.0107637109174782,0.0
FBtr0340110,0.0103448275862068,0.0
FBtr0340111,0.0208333333333333,0.0
FBtr0340112,0.002375296912114,0.0
FBtr0340113,0.0028735632183908,0.0
FBtr0340114,0.0044709388971684,0.0
FBtr0340115,0.0082520630157539,0.0
FBtr0340116,0.0061058344640434,0.0
FBtr0340117,0.0234192037470726,0.0
FBtr0340118,0.0201207243460764,0.0
FBtr0340119,0.0093196644920782,0.0
FBtr0340120,0.008649367930805,0.0
FBtr0340121,0.0060851926977687,0.0
FBtr0340122,0.0050471063257065,0.0
FBtr0340123,0.0051201260338716,0.0
FBtr0340135,0.0170707570509648,0.0
FBtr0340136,0.0164795796513016,0.0
FBtr0340137,0.01591994541733,0.0
FBtr0340138,0.0106182161396885,0.0
FBtr0340139,0.0139275766016713,0.0
FBtr0340140,0.0117490998673488,0.0
FBtr0340141,0.0091412742382271,0.0
FBtr0340142,0.0087543053960964,0.0
FBtr0340143,0.0188635305076851,0.0
FBtr0340145,0.0074404761904761,0.0
FBtr0340146,0.009379042690815,0.0
FBtr0340148,0.0093333333333333,0.0
FBtr0340149,0.0115911485774499,0.0
FBtr0340150,0.014361597481802,0.0
FBtr0340151,0.0134022057797012,0.0
FBtr0340152,0.0137931034482758,0.0
FBtr0340153,0.0137918004912148,0.0
FBtr0340155,0.0112,0.0
FBtr0340156,0.0110855168442268,0.0
FBtr0340157,0.0111346765641569,0.0
FBtr0340158,0.0114020799398571,0.0
FBtr0340159,0.0099535500995355,0.0
FBtr0340160,0.0117416829745596,0.0
FBtr0340161,0.0121951219512195,0.0
FBtr0340162,0.0064167510976021,0.0
FBtr0340163,0.0104347826086956,0.0
FBtr0340164,0.0069576217583807,0.0
FBtr0340165,0.0055423594615993,0.0
FBtr0340190,0.0141043723554301,0.0
FBtr0340191,0.0083608360836083,0.0
FBtr0340195,0.0095227549551544,0.0
FBtr0340196,0.0095548561151079,0.0
FBtr0340197,0.0092677345537757,0.0
FBtr0340198,0.0031605562579013,0.0
FBtr0340199,0.0034173430158052,0.0
FBtr0340200,0.0089206066012488,0.0
FBtr0340201,0.0141632500931792,0.0
FBtr0340202,0.0172926236152391,0.0
FBtr0340203,0.0138576779026217,0.0
FBtr0340204,0.0141715116279069,0.0
FBtr0340205,0.0147630147630147,0.0
FBtr0340206,0.0148148148148148,0.0
FBtr0340207,0.0051399200456881,0.0
FBtr0340208,0.0105474635861376,0.0
FBtr0340222,0.0151057401812688,0.0
FBtr0340265,0.0128676470588235,0.0
FBtr0340266,0.013037037037037,0.0
FBtr0340267,0.0128239380176329,0.0
FBtr0340268,0.0140882509303561,0.0
FBtr0340289,0.0158547794117647,0.0
FBtr0340290,0.0167917819043856,0.0
FBtr0340291,0.0167420056922819,0.0
FBtr0340292,0.0145178015900449,0.0
FBtr0340293,0.005813953488372,0.0
FBtr0340294,0.005050505050505,0.0
FBtr0340295,0.005524861878453,0.0
FBtr0340296,0.0027548209366391,0.0
FBtr0340297,0.0096533567354102,0.0
FBtr0340298,0.014207650273224,0.0
FBtr0340299,0.0147403685092127,0.0
FBtr0340300,0.019163763066202,0.0
FBtr0340301,0.0155228758169934,0.0
FBtr0340302,0.0191798941798941,0.0
FBtr0340303,0.0129116766467065,0.0
FBtr0340304,0.0080077066650611,0.0
FBtr0340305,0.0086580086580086,0.0
FBtr0340306,0.0085282651072124,0.0
FBtr0340307,0.00854306164858,0.0
FBtr0340308,0.0097465886939571,0.0
FBtr0340309,0.0114397321428571,0.0
FBtr0340310,0.0063163553285848,0.0
FBtr0340311,0.0080927974103048,0.0
FBtr0340312,0.0058685446009389,0.0
FBtr0340313,0.0179365549955529,0.0
FBtr0340314,0.0125284738041002,0.0
FBtr0340315,0.0167768174885612,0.0
FBtr0340316,0.0066909975669099,0.0
FBtr0340327,0.0165441176470588,0.0
FBtr0340335,0.0097860719162494,0.0
FBtr0340336,0.0093874677305796,0.0
FBtr0340337,0.0113034263511126,0.0
FBtr0340338,0.0093445814406229,0.0
FBtr0340339,0.0097703957010258,0.0
FBtr0340340,0.008762322015334,0.0
FBtr0340341,0.0104712041884816,0.0
FBtr0340342,0.002079002079002,0.0
FBtr0340343,0.0066225165562913,0.0
FBtr0340344,0.0073568050446663,0.0
FBtr0340345,0.0198019801980198,0.0
FBtr0340346,0.0113480055020632,0.0
FBtr0340347,0.0133182204590535,0.0
FBtr0340348,0.0143584993052339,0.0
FBtr0340349,0.0198440822111977,0.0
FBtr0340350,0.0133303710286602,0.0
FBtr0340351,0.0139913232104121,0.0
FBtr0340352,0.0127366207057723,0.0
FBtr0340353,0.0134274010013654,0.0
FBtr0340354,0.0127276973376926,0.0
FBtr0340355,0.0141623954680334,0.0
FBtr0340356,0.0167464114832535,0.0
FBtr0340357,0.0135811293781272,0.0
FBtr0340358,0.0165365181442351,0.0
FBtr0340360,0.0003494060097833,0.0
FBtr0340361,0.0003461405330564,0.0
FBtr0340362,0.0126742712294043,0.0
FBtr0340363,0.0125595495885664,0.0
FBtr0340364,0.0092221331194867,0.0
FBtr0340365,0.0121891760117016,0.0
FBtr0340366,0.0114268971579255,0.0
FBtr0340367,0.0092221331194867,0.0
FBtr0340368,0.0194394213381555,0.0
FBtr0340369,0.0,0.0
FBtr0340370,0.0,0.0
FBtr0340395,0.0240443896424167,0.0
FBtr0340396,0.0062272963155163,0.0
FBtr0340397,0.0073924731182795,0.0
FBtr0340398,0.0123631225715294,0.0
FBtr0340399,0.0148760330578512,0.0
FBtr0340400,0.0077120822622107,0.0
FBtr0340401,0.0118726389638424,0.0
FBtr0340402,0.01,0.0
FBtr0340404,0.0078787878787878,0.0
FBtr0340405,0.0114712692064828,0.0
FBtr0340406,0.0045625867883356,0.0
FBtr0340407,0.0061240616357171,0.0
FBtr0340408,0.0054031587697423,0.0
FBtr0340409,0.0177671705118005,0.0
FBtr0340410,0.0091495113329174,0.0
FBtr0340411,0.0206549118387909,0.0
FBtr0340412,0.0112491211624091,0.0
FBtr0340413,0.0076356694845923,0.0
FBtr0340414,0.0119645848289064,0.0
FBtr0340415,0.0096774193548387,0.0
FBtr0340416,0.0098829648894668,0.0
FBtr0340417,0.0078003120124804,0.0
FBtr0340418,0.0100491768227496,0.0
FBtr0340419,0.0097173144876325,0.0
FBtr0340420,0.0098176718092566,0.0
FBtr0340421,0.0074839629365645,0.0
FBtr0340422,0.0078446021666044,0.0
FBtr0340424,0.0127253446447507,0.0
FBtr0340425,0.0093209054593874,0.0
FBtr0340426,0.0048309178743961,0.0
FBtr0340427,0.0092145677928916,0.0
FBtr0340428,0.0090128755364806,0.0
FBtr0340429,0.0078277886497064,0.0
FBtr0340430,0.0171526586620926,0.0
FBtr0340431,0.037037037037037,0.0
FBtr0340432,0.0229007633587786,0.0
FBtr0340433,0.0072532324187953,0.0
FBtr0340434,0.0068493150684931,0.0
FBtr0340435,0.0099750623441396,0.0
FBtr0340436,0.0147849462365591,0.0
FBtr0340437,0.0156599552572706,0.0
FBtr0340438,0.0099052540913006,0.0
FBtr0340439,0.0063157894736842,0.0
FBtr0340440,0.0220385674931129,0.0
FBtr0340441,0.0204018547140649,0.0
FBtr0340442,0.0146502835538752,0.0
FBtr0340443,0.0152346130408287,0.0
FBtr0340444,0.0156583629893238,0.0
FBtr0340445,0.0151114469210426,0.0
FBtr0340460,0.0341677943166441,0.0
FBtr0340461,0.013193256779868,0.0
FBtr0340462,0.0134710372698697,0.0
FBtr0340463,0.0142597873995333,0.0
FBtr0340464,0.0099388379204892,0.0
FBtr0340465,0.0097588978185993,0.0
FBtr0340466,0.0123954136969321,0.0
FBtr0340467,0.013830493472007,0.0
FBtr0340473,0.0277475516866158,0.0
FBtr0340474,0.0120967741935483,0.0
FBtr0340475,0.01931330472103,0.0
FBtr0340476,0.0149416909620991,0.0
FBtr0340477,0.0173299101412066,0.0
FBtr0340478,0.0081521739130434,0.0
FBtr0340479,0.0104460756634669,0.0
FBtr0340488,0.009171252292813,0.0
FBtr0340489,0.0087094220110847,0.0
FBtr0340490,0.0256175663311985,0.0
FBtr0340494,0.0187421907538525,0.0
FBtr0340495,0.0071566198733828,0.0
FBtr0340499,0.0121753246753246,0.0
FBtr0340500,0.0068434559452523,0.0
FBtr0340531,0.0106007067137809,0.0
FBtr0340601,0.0442477876106194,0.0
FBtr0340602,0.0312056737588652,0.0
FBtr0340603,0.0190294957183634,0.0
FBtr0340604,0.0251046025104602,0.0
FBtr0340605,0.0073529411764705,0.0
FBtr0340606,0.0244145490782262,0.0
FBtr0340607,0.0068846815834767,0.0
FBtr0340608,0.0280898876404494,0.0
FBtr0340609,0.0142180094786729,0.0
FBtr0340610,0.0037878787878787,0.0
FBtr0340611,0.0178074568725653,0.0
FBtr0340612,0.0084572761738116,0.0
FBtr0340613,0.017832647462277,0.0
FBtr0340614,0.0052730056131995,0.0
FBtr0340615,0.0150537634408602,0.0
FBtr0340616,0.0123939986953685,0.0
FBtr0340617,0.0051746442432082,0.0
FBtr0340618,0.0058962264150943,0.0
FBtr0340619,0.0168496298187388,0.0
FBtr0340620,0.0100334448160535,0.0
FBtr0340621,0.0104009077155824,0.0
FBtr0340622,0.0077262693156732,0.0
FBtr0340623,0.0079230333899264,0.0
FBtr0340624,0.0085945399393326,0.0
FBtr0340625,0.0067444876783398,0.0
FBtr0340626,0.0090718771807397,0.0
FBtr0340627,0.0090150250417362,0.0
FBtr0340628,0.0090592334494773,0.0
FBtr0340629,0.0085012012566993,0.0
FBtr0340630,0.0096217650962176,0.0
FBtr0340631,0.0096313517103952,0.0
FBtr0340632,0.0081688223281143,0.0
FBtr0340633,0.0102375102375102,0.0
FBtr0340634,0.0131400966183574,0.0
FBtr0340635,0.0132265924121127,0.0
FBtr0340636,0.0153286070128377,0.0
FBtr0340641,0.0158439975624619,0.0
FBtr0340652,0.0053172633817795,0.0
FBtr0340653,0.005008347245409,0.0
FBtr0340668,0.0134994807892004,0.0
FBtr0340669,0.0284414106939704,0.0
FBtr0340670,0.0189098998887652,0.0
FBtr0340671,0.0103478643769264,0.0
FBtr0340672,0.0098666666666666,0.0
FBtr0340673,0.0123706702654071,0.0
FBtr0340674,0.0112462703695203,0.0
FBtr0340675,0.0101804720037019,0.0
FBtr0340676,0.0116222760290556,0.0
FBtr0340677,0.0100534087338988,0.0
FBtr0340678,0.0116693679092382,0.0
FBtr0340679,0.0116750445921842,0.0
FBtr0340680,0.0109279828018631,0.0
FBtr0340681,0.0426540284360189,0.0
FBtr0340682,0.0218023255813953,0.0
FBtr0340683,0.0123203285420944,0.0
FBtr0340710,0.0060422960725075,0.0
FBtr0340723,0.0071428571428571,0.0
FBtr0342623,0.0208172706245181,0.0
FBtr0342624,0.0106051154086088,0.0
FBtr0342625,0.0490797546012269,0.0
FBtr0342664,0.0131578947368421,0.0
FBtr0342708,0.0029239766081871,0.0
FBtr0342709,0.0145348837209302,0.0
FBtr0342713,0.0176282051282051,0.0
FBtr0342715,0.0234986945169712,0.0
FBtr0342723,0.0127659574468085,0.0
FBtr0342724,0.0127727514635444,0.0
FBtr0342725,0.0232558139534883,0.0
FBtr0342726,0.0136674259681093,0.0
FBtr0342727,0.0086517664023071,0.0
FBtr0342728,0.0063073394495412,0.0
FBtr0342729,0.0081632653061224,0.0
FBtr0342730,0.0095519672503979,0.0
FBtr0342731,0.0067631035130565,0.0
FBtr0342732,0.0071721311475409,0.0
FBtr0342733,0.0048633626679018,0.0
FBtr0342734,0.0090551181102362,0.0
FBtr0342735,0.005166475315729,0.0
FBtr0342736,0.0043478260869565,0.0
FBtr0342737,0.005020920502092,0.0
FBtr0342738,0.0033444816053511,0.0
FBtr0342739,0.0074416217603284,0.0
FBtr0342740,0.0177030812324929,0.0
FBtr0342741,0.0069886947584789,0.0
FBtr0342742,0.0148321623731459,0.0
FBtr0342743,0.0144736842105263,0.0
FBtr0342744,0.0093438097260564,0.0
FBtr0342745,0.0116731517509727,0.0
FBtr0342746,0.0082167158813711,0.0
FBtr0342764,0.013235294117647,0.0
FBtr0342765,0.0091307523739956,0.0
FBtr0342766,0.0084165360178232,0.0
FBtr0342767,0.0116640746500777,0.0
FBtr0342768,0.0098831985624438,0.0
FBtr0342769,0.0088211708099438,0.0
FBtr0342770,0.0061431623931623,0.0
FBtr0342771,0.0059927045336112,0.0
FBtr0342772,0.0058737151248164,0.0
FBtr0342773,0.0106051154086088,0.0
FBtr0342784,0.0065922920892494,0.0
FBtr0342785,0.0098901098901098,0.0
FBtr0342786,0.0020147750167897,0.0
FBtr0342787,0.0087100788054749,0.0
FBtr0342802,0.0088288039729617,0.0
FBtr0342803,0.0107541519194119,0.0
FBtr0342804,0.0,0.0
FBtr0342806,0.0112827022071786,0.0
FBtr0342807,0.011214777118085,0.0
FBtr0342808,0.0115747567089354,0.0
FBtr0342809,0.0120612210946597,0.0
FBtr0342810,0.0112700139903621,0.0
FBtr0342811,0.0118975249674337,0.0
FBtr0342812,0.0116906474820143,0.0
FBtr0342813,0.011515103714804,0.0
FBtr0342814,0.0115629984051036,0.0
FBtr0342815,0.0119159077368286,0.0
FBtr0342816,0.0112514518002322,0.0
FBtr0342817,0.0118926531570299,0.0
FBtr0342818,0.0117130307467057,0.0
FBtr0342819,0.011415190984926,0.0
FBtr0342820,0.0113827993254637,0.0
FBtr0342821,0.0116424441318956,0.0
FBtr0342822,0.0114728682170542,0.0
FBtr0342823,0.012184969348369,0.0
FBtr0342824,0.0116335433834222,0.0
FBtr0342825,0.0116767865483418,0.0
FBtr0342826,0.0114175563463819,0.0
FBtr0342843,0.0073245952197378,0.0
FBtr0342844,0.0082987551867219,0.0
FBtr0342846,0.0063549704947798,0.0
FBtr0342847,0.0072992700729927,0.0
FBtr0342848,0.0091336116910229,0.0
FBtr0342849,0.0189274447949526,0.0
FBtr0342853,0.0188323917137476,0.0
FBtr0342859,0.0132002144197266,0.0
FBtr0342860,0.0185185185185185,0.0
FBtr0342861,0.0068027210884353,0.0
FBtr0342869,0.0216962524654832,0.0
FBtr0342876,0.0145067698259187,0.0
FBtr0342877,0.0129373713613643,0.0
FBtr0342879,0.0089308497065577,0.0
FBtr0342880,0.0084398360260429,0.0
FBtr0342951,0.0144522144522144,0.0
FBtr0342952,0.0122383252818035,0.0
FBtr0342962,0.0067796610169491,0.0
FBtr0342963,0.0023880597014925,0.0
FBtr0342967,0.0076219512195121,0.0
FBtr0342968,0.0082304526748971,0.0
FBtr0342969,0.00278940027894,0.0
FBtr0342970,0.0101010101010101,0.0
FBtr0342971,0.0265888456549935,0.0
FBtr0342972,0.0235336712527154,0.0
FBtr0342973,0.0090293453724604,0.0
FBtr0342974,0.0169971671388102,0.0
FBtr0342975,0.0208245687841817,0.0
FBtr0342976,0.015817223198594,0.0
FBtr0342978,0.0178423236514522,0.0
FBtr0343015,0.0139064475347661,0.0
FBtr0343016,0.0019749835418038,0.0
FBtr0343017,0.0117025292563231,0.0
FBtr0343018,0.0129940443963183,0.0
FBtr0343019,0.0063795853269537,0.0
FBtr0343020,0.0067096081588835,0.0
FBtr0343021,0.0069244085401038,0.0
FBtr0343022,0.0147969717825189,0.0
FBtr0343023,0.0145533623285379,0.0
FBtr0343024,0.0146376294180649,0.0
FBtr0343025,0.0147664835164835,0.0
FBtr0343026,0.0152656621728786,0.0
FBtr0343027,0.013091641490433,0.0
FBtr0343028,0.0132772020725388,0.0
FBtr0343029,0.0134408602150537,0.0
FBtr0343030,0.012174875484228,0.0
FBtr0343031,0.0110752191970466,0.0
FBtr0343032,0.0146699266503667,0.0
FBtr0343033,0.04296875,0.0
FBtr0343034,0.0157819225251076,0.0
FBtr0343038,0.0132669983416252,0.0
FBtr0343039,0.029940119760479,0.0
FBtr0343040,0.0058708414872798,0.0
FBtr0343041,0.0084649530298337,0.0
FBtr0343042,0.0080065936653714,0.0
FBtr0343043,0.0041407867494824,0.0
FBtr0343044,0.0143769968051118,0.0
FBtr0343045,0.0133928571428571,0.0
FBtr0343046,0.0072409488139825,0.0
FBtr0343047,0.0254706533776301,0.0
FBtr0343048,0.019650655021834,0.0
FBtr0343049,0.0161090458488228,0.0
FBtr0343050,0.0095283468318246,0.0
FBtr0343051,0.0099073186321508,0.0
FBtr0343052,0.0092670598146588,0.0
FBtr0343091,0.014065335753176,0.0
FBtr0343092,0.00625,0.0
FBtr0343098,0.0203619909502262,0.0
FBtr0343099,0.0488997555012225,0.0
FBtr0343135,0.007971656333038,0.0
FBtr0343136,0.0073811632713315,0.0
FBtr0343137,0.0073877068557919,0.0
FBtr0343138,0.0073789846517119,0.0
FBtr0343139,0.0074030204323363,0.0
FBtr0343140,0.0079320113314447,0.0
FBtr0343141,0.0073464590067587,0.0
FBtr0343143,0.0286831812255541,0.0
FBtr0343144,0.032258064516129,0.0
FBtr0343145,0.0150913423351866,0.0
FBtr0343146,0.0151273885350318,0.0
FBtr0343147,0.0086767895878524,0.0
FBtr0343148,0.0172520024645717,0.0
FBtr0343165,0.028380634390651,0.0
FBtr0343166,0.0130573248407643,0.0
FBtr0343167,0.0106207654275773,0.0
FBtr0343168,0.0097289784572619,0.0
FBtr0343169,0.0100067842605156,0.0
FBtr0343170,0.0100118784999151,0.0
FBtr0343171,0.0103645461043602,0.0
FBtr0343173,0.0109254498714652,0.0
FBtr0343175,0.0228690228690228,0.0
FBtr0343176,0.0139211136890951,0.0
FBtr0343177,0.0148818656029456,0.0
FBtr0343183,0.0039011703511053,0.0
FBtr0343185,0.024547803617571,0.0
FBtr0343201,0.0122222222222222,0.0
FBtr0343291,0.0055555555555555,0.0
FBtr0343292,0.0089020771513353,0.0
FBtr0343293,0.0094202898550724,0.0
FBtr0343294,0.0239936017062116,0.0
FBtr0343295,0.0141843971631205,0.0
FBtr0343296,0.0192150449713818,0.0
FBtr0343297,0.0098831985624438,0.0
FBtr0343309,0.0132978723404255,0.0
FBtr0343310,0.0096836668818592,0.0
FBtr0343313,0.0110611821638437,0.0
FBtr0343317,0.0177447052089295,0.0
FBtr0343318,0.0163980774667797,0.0
FBtr0343319,0.0132955536181342,0.0
FBtr0343320,0.0136084284460052,0.0
FBtr0343321,0.0167592505413802,0.0
FBtr0343322,0.0081053698074974,0.0
FBtr0343323,0.0107021665361524,0.0
FBtr0343324,0.015025701858442,0.0
FBtr0343326,0.0252365930599369,0.0
FBtr0343327,0.0180878552971576,0.0
FBtr0343328,0.0089020771513353,0.0
FBtr0343329,0.0079646017699115,0.0
FBtr0343330,0.0113314447592068,0.0
FBtr0343331,0.0236220472440944,0.0
FBtr0343332,0.0088446655610834,0.0
FBtr0343333,0.0094057289439931,0.0
FBtr0343348,0.0067096774193548,0.0
FBtr0343349,0.0040613718411552,0.0
FBtr0343350,0.0164835164835164,0.0
FBtr0343351,0.0201357466063348,0.0
FBtr0343352,0.0023148148148148,0.0
FBtr0343353,0.0094448727833461,0.0
FBtr0343354,0.0101596516690856,0.0
FBtr0343355,0.028894472361809,0.0
FBtr0343356,0.0111412655334952,0.0
FBtr0343357,0.012760241773002,0.0
FBtr0343358,0.0097902097902097,0.0
FBtr0343359,0.0098692984795945,0.0
FBtr0343360,0.0112882743050656,0.0
FBtr0343361,0.0034602076124567,0.0
FBtr0343362,0.0093509350935093,0.0
FBtr0343363,0.018102029621503,0.0
FBtr0343364,0.0182871075891496,0.0
FBtr0343365,0.0070692194403534,0.0
FBtr0343366,0.0074074074074074,0.0
FBtr0343367,0.011056105610561,0.0
FBtr0343368,0.0119277885235332,0.0
FBtr0343369,0.008781954887218,0.0
FBtr0343370,0.0094637223974763,0.0
FBtr0343371,0.0093243154507846,0.0
FBtr0343372,0.007537688442211,0.0
FBtr0343373,0.0118883052253248,0.0
FBtr0343374,0.0178173719376391,0.0
FBtr0343375,0.020417853751187,0.0
FBtr0343376,0.0117370892018779,0.0
FBtr0343377,0.013504388926401,0.0
FBtr0343378,0.0160642570281124,0.0
FBtr0343379,0.0213333333333333,0.0
FBtr0343380,0.0157718120805369,0.0
FBtr0343381,0.0252138676271949,0.0
FBtr0343410,0.0147255689424364,0.0
FBtr0343411,0.0102880658436214,0.0
FBtr0343412,0.0107874865156418,0.0
FBtr0343413,0.0184776613348041,0.0
FBtr0343414,0.0187307799832261,0.0
FBtr0343425,0.0120746432491767,0.0
FBtr0343501,0.0079744816586921,0.0
FBtr0343516,0.0051736881005173,0.0
FBtr0343517,0.0084170112226816,0.0
FBtr0343518,0.0082695885879677,0.0
FBtr0343519,0.0055770055770055,0.0
FBtr0343520,0.0118032786885245,0.0
FBtr0343521,0.0140287769784172,0.0
FBtr0343522,0.0047774704551169,0.0
FBtr0343523,0.0100719424460431,0.0
FBtr0343524,0.010122699386503,0.0
FBtr0343525,0.0133812662272818,0.0
FBtr0343528,0.0143564356435643,0.0
FBtr0343529,0.0145238488199372,0.0
FBtr0343530,0.0,0.0
FBtr0343531,0.0156828193832599,0.0
FBtr0343532,0.0226008344923504,0.0
FBtr0343533,0.0140724946695095,0.0
FBtr0343535,0.0046838407494145,0.0
FBtr0343536,0.015358361774744,0.0
FBtr0343537,0.0132333480370533,0.0
FBtr0343540,0.0186239006725297,0.0
FBtr0343541,0.0153846153846153,0.0
FBtr0343542,0.0112107623318385,0.0
FBtr0343543,0.0127591706539074,0.0
FBtr0343561,0.0125130344108446,0.0
FBtr0343562,0.0125751776927282,0.0
FBtr0343563,0.0115577889447236,0.0
FBtr0343564,0.0078602620087336,0.0
FBtr0343565,0.0025575447570332,0.0
FBtr0343566,0.0238907849829351,0.0
FBtr0343567,0.0156006240249609,0.0
FBtr0343568,0.0245938628158844,0.0
FBtr0343569,0.0131836807411366,0.0
FBtr0343571,0.0090327436958976,0.0
FBtr0343572,0.0157642220699108,0.0
FBtr0343573,0.0120785103170608,0.0
FBtr0343574,0.0194786594099112,0.0
FBtr0343578,0.0037493304767005,0.0
FBtr0343579,0.016079295154185,0.0
FBtr0343580,0.0154908938664433,0.0
FBtr0343581,0.0150961772583394,0.0
FBtr0343582,0.015156349712827,0.0
FBtr0343583,0.0167744190110082,0.0
FBtr0343584,0.0128936275725266,0.0
FBtr0343585,0.0104166666666666,0.0
FBtr0343586,0.0059435364041604,0.0
FBtr0343587,0.0120967741935483,0.0
FBtr0343589,0.0028094820017559,0.0
FBtr0343590,0.0120481927710843,0.0
FBtr0343591,0.0296780684104627,0.0
FBtr0343592,0.006533435818601,0.0
FBtr0343593,0.0126112759643916,0.0
FBtr0343595,0.0065359477124183,0.0
FBtr0343596,0.0208816705336426,0.0
FBtr0343597,0.0161186331399097,0.0
FBtr0343598,0.027200410572235,0.0
FBtr0343599,0.0154709748083242,0.0
FBtr0343600,0.0214190093708166,0.0
FBtr0343601,0.0190677966101694,0.0
FBtr0343602,0.0232558139534883,0.0
FBtr0343603,0.0124671916010498,0.0
FBtr0343604,0.0161696011498383,0.0
FBtr0343629,0.0162311955661124,0.0
FBtr0343632,0.0058608058608058,0.0
FBtr0343633,0.0071022727272727,0.0
FBtr0343634,0.0062576312576312,0.0
FBtr0343635,0.0072474942174248,0.0
FBtr0343639,0.0123348017621145,0.0
FBtr0343640,0.0105124835742444,0.0
FBtr0343647,0.00817260542661,0.0
FBtr0343648,0.0122918318794607,0.0
FBtr0343649,0.0084805653710247,0.0
FBtr0343650,0.0084934012805435,0.0
FBtr0343651,0.0092905405405405,0.0
FBtr0343652,0.0149484536082474,0.0
FBtr0343758,0.0123180291153415,0.0
FBtr0343759,0.0110132158590308,0.0
FBtr0343760,0.024232633279483,0.0
FBtr0343761,0.0328638497652582,0.0
FBtr0343763,0.0151117964533538,0.0
FBtr0343764,0.016740855428682,0.0
FBtr0343766,0.0294117647058823,0.0
FBtr0343773,0.0132211538461538,0.0
FBtr0343792,0.0153846153846153,0.0
FBtr0343793,0.0077279752704791,0.0
FBtr0343795,0.0154565061107117,0.0
FBtr0343796,0.0168134507606084,0.0
FBtr0343797,0.0299227799227799,0.0
FBtr0343798,0.0115926520420902,0.0
FBtr0343802,0.0117924528301886,0.0
FBtr0343853,0.0152827305145185,0.0
FBtr0343889,0.0328888888888888,0.0
FBtr0343929,0.0319148936170212,0.0
FBtr0343930,0.0161450571286636,0.0
FBtr0343931,0.0099403578528827,0.0
FBtr0343932,0.0018883193957377,0.0
FBtr0343973,0.0074211502782931,0.0
FBtr0343974,0.0178311499272197,0.0
FBtr0343975,0.0128534704370179,0.0
FBtr0343976,0.0148588410104011,0.0
FBtr0343977,0.0,0.0
FBtr0343978,0.025064267352185,0.0
FBtr0343979,0.0152380952380952,0.0
FBtr0343980,0.027060270602706,0.0
FBtr0343981,0.0110034058160859,0.0
FBtr0343982,0.0063694267515923,0.0
FBtr0343983,0.0273556231003039,0.0
FBtr0343984,0.0239282153539381,0.0
FBtr0343985,0.0116279069767441,0.0
FBtr0343986,0.0107361963190184,0.0
FBtr0343987,0.05175983436853,0.0
